Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,...66
Portugal,PRT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4356079101563,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.9478530883789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.47705078125,NA,NA,NA,NA,NA,NA,96.1375885009766,NA,NA,NA
Paraguay,PRY,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.458610534668,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.2718200683594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.558219909668,93.2920837402344,93.7542419433594,93.8709182739258,NA,94.1974716186523,95.0590362548828,95.0348129272461,95.5548400878906,94.6502380371094,NA,94.0207977294922,93.2135314941406,94.544548034668,NA
West Bank and Gaza,PSE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.0769577026367,NA,NA,NA,NA,NA,NA,92.4775085449219,NA,93.4508666992188,93.7617034912109,94.0098419189453,94.4301834106445,94.7174835205078,95.0258178710938,95.671012878418,96.046028137207,96.2129287719727,96.4771194458008,96.7191925048828,96.9244003295898,97.2186126708984,97.3782577514648,97.5144577026367,NA
Pacific island small states,PSS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9667816162109,86.9981536865234,87.2303009033203,87.4694900512695,87.7115783691406,87.9508285522461,88.1204986572266,88.3801879882813,88.5971069335938,88.8015213012695,88.9802398681641,89.1608123779297,89.3302917480469,89.4766235351563,89.6314697265625,89.7613830566406,89.8786697387695,90.0419692993164,90.2145919799805,90.3834915161133,90.5608596801758,90.686767578125,90.7922134399414,90.8894577026367,90.9466781616211,91.0159912109375,91.1451034545898,91.2779693603516,91.2938079833984,NA,NA,NA
Post-demographic dividend,PST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
French Polynesia,PYF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qatar,QAT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.6350402832031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.2621612548828,NA,NA,NA,NA,NA,NA,86.7316131591797,NA,NA,90.0606231689453,91.0107574462891,91.1514205932617,91.7788467407227,91.3640823364258,90.1700592041016,90.6329879760742,91.3272171020508,NA,93.1453018188477,93.4639663696289,NA,NA,NA,NA
Romania,ROU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.7099761962891,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2975921630859,NA,NA,NA,NA,NA,NA,NA,NA,98.6042861938477,NA,NA,NA,NA,NA,NA,98.8444976806641,NA,NA,NA
Russian Federation,RUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.9860534667969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4409713745117,NA,NA,NA,NA,NA,NA,NA,99.6842727661133,NA,NA,NA,NA,NA,NA,NA,99.7300567626953,NA,NA,NA
Rwanda,RWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2434310913086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.8534889221191,NA,NA,NA,NA,NA,NA,NA,NA,64.8886032104492,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8522720336914,NA,68.3310317993164,NA,70.8041305541992,NA,NA,NA,73.2155914306641,NA,NA,NA
South Asia,SAS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2477912902832,36.2608985900879,36.9160995483398,37.5623588562012,38.1898994445801,38.8067207336426,38.8039703369141,40.0317916870117,40.6782302856445,41.3239898681641,41.9712715148926,42.6149101257324,43.2618293762207,43.9989204406738,44.7494697570801,45.4737091064453,45.8564414978027,47.1477088928223,48.1234893798828,48.8950996398926,49.6832695007324,50.4807891845703,51.2822685241699,56.162181854248,56.9161682128906,57.6893501281738,58.1300392150879,59.2120780944824,60.101001739502,60.8724517822266,60.6429290771484,60.8131103515625,61.7144813537598,63.6383514404297,64.3376922607422,66.0190124511719,66.5131912231445,67.2677764892578,68.0131072998047,68.7347869873047,69.6573486328125,70.9991683959961,71.6951522827148,72.2438812255859,72.9514465332031,73.6545181274414,NA
Saudi Arabia,SAU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.821647644043,NA,NA,NA,NA,NA,NA,NA,79.3509368896484,NA,NA,NA,82.8577423095703,NA,NA,NA,NA,NA,NA,NA,NA,94.4263381958008,NA,NA,NA,95.3286285400391,NA,NA,97.5850677490234,NA
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.3458709716797,NA,NA,NA,NA,NA,NA,NA,53.5173797607422,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.6971817016602,NA,NA,NA
Senegal,SEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8688507080078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.2752494812012,NA,NA,NA,41.8911514282227,NA,NA,48.0367813110352,NA,51.8145484924316,NA,43.5345001220703,NA,NA,NA,51.9004211425781,NA,NA,NA,NA
Singapore,SGP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.9060516357422,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0960006713867,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.5494003295898,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8573303222656,96.1860427856445,96.3697891235352,96.5480194091797,96.7166900634766,96.8254928588867,97.049560546875,97.2022171020508,97.344856262207,97.4795837402344,NA,NA
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sierra Leone,SLE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.826789855957,NA,NA,NA,NA,NA,NA,NA,NA,32.4261703491211,NA,NA,NA,NA,43.2063293457031,NA,NA,NA
El Salvador,SLV,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1431579589844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.5594635009766,82.0286331176758,83.951301574707,84.1028900146484,84.4927215576172,85.4939880371094,NA,86.767578125,NA,87.9698486328125,88.1417694091797,88.4827117919922,89.0085983276367,89.1379165649414,NA,NA
San Marino,SMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.40465021133423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serbia,SRB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3972396850586,NA,NA,NA,NA,NA,NA,NA,97.9624099731445,NA,NA,NA,NA,98.8415069580078,NA,NA,99.4825286865234,NA,NA
Sub-Saharan Africa (excluding high income),SSA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.961669921875,49.3190307617188,49.9715805053711,50.4742584228516,51.0901412963867,51.7682304382324,52.168399810791,52.641429901123,53.2306709289551,53.978931427002,54.2744407653809,54.9535217285156,55.8161697387695,56.4633598327637,57.2822418212891,55.9088096618652,56.895450592041,57.3941497802734,57.840030670166,59.4400100708008,58.4584693908691,59.701000213623,57.2160491943359,57.3043785095215,58.1097602844238,58.668140411377,60.2439117431641,61.3761596679688,62.2443389892578,62.8955917358398,63.4928588867188,64.2029113769531,64.4680404663086,64.9910125732422,65.4219665527344,65.8133697509766,NA
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8312797546387,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.5227584838867,NA,NA,NA
Sub-Saharan Africa,SSF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.0502510070801,49.407299041748,50.0583801269531,50.5599708557129,51.1743011474609,51.8497886657715,52.2502784729004,52.722339630127,53.3101997375488,54.056510925293,54.3514595031738,55.0287818908691,55.8891296386719,56.5349502563477,57.351879119873,55.9817581176758,56.9662017822266,57.4633903503418,57.9078483581543,59.5036697387695,58.5241889953613,59.7635688781738,57.2840118408203,57.373950958252,58.1771507263184,58.7337303161621,60.3055191040039,61.4390487670898,62.3036117553711,62.9540901184082,63.5493583679199,64.2576599121094,64.5174865722656,65.0389785766602,65.4686126708984,65.8587188720703,NA
Small states,SST,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.8710632324219,77.0975875854492,77.4060897827148,77.7118377685547,77.9304809570313,78.216926574707,78.5453796386719,78.9609985351563,79.1128234863281,79.4613571166992,79.9516830444336,80.401252746582,81.0454177856445,81.3455200195313,81.5844192504883,82.1394500732422,82.7854690551758,83.334846496582,83.6181564331055,84.1185531616211,83.8361511230469,83.2343215942383,84.1132431030273,83.6730499267578,83.9923629760742,84.5343170166016,84.7060317993164,85.0368194580078,85.3680419921875,86.4052124023438,86.3523712158203,86.514762878418,86.6913223266602,86.9055023193359,87.1061096191406,NA
Sao Tome and Principe,STP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3242607116699,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2424163818359,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.9085083007813,NA,NA,NA,NA,NA,NA,69.5363922119141,NA,NA,NA,90.1430969238281,NA,NA,NA,NA,NA,92.8166427612305,NA,NA,NA
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5980606079102,NA,NA,NA,94.6209411621094,NA,94.6757507324219,NA,92.8686599731445,NA,NA,NA,NA,NA,94.3832702636719,NA,NA,NA
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5245208740234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6999969482422,NA,NA,NA,NA,NA,NA,NA
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eswatini,SWZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.3250389099121,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.2393798828125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6606979370117,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.0982894897461,NA,NA,NA,NA,NA,NA,NA,88.4193801879883,NA,NA,NA
Sint Maarten (Dutch part),SXM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seychelles,SYC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.2292175292969,NA,NA,NA,NA,NA,NA,87.811149597168,NA,NA,NA,NA,NA,NA,NA,91.8364562988281,NA,NA,NA,NA,NA,NA,NA,93.954231262207,NA,NA,NA,NA,NA,NA,NA,95.8677062988281,NA,NA,NA
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.6544990539551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8882522583008,NA,80.8445205688477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Turks and Caicos Islands,TCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad,TCD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8946504592896,NA,NA,NA,NA,NA,NA,25.6542091369629,NA,NA,NA,28.3814296722412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0029907226563,22.3115501403809,NA,NA,NA,NA,NA
East Asia & Pacific (IDA & IBRD countries),TEA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3360481262207,63.5120697021484,64.6517486572266,65.7830200195313,66.3638610839844,68.0757293701172,68.9472808837891,70.2723388671875,71.3360824584961,72.3534698486328,73.2565689086914,74.5150833129883,78.9325180053711,79.6408767700195,79.5218200683594,80.879997253418,81.4536209106445,81.9823226928711,82.5865783691406,83.1837387084961,83.7118377685547,89.4204635620117,89.7914199829102,90.1240768432617,90.4361267089844,90.8923416137695,91.2760696411133,91.6527481079102,91.9947509765625,92.3678207397461,92.7965393066406,93.8873977661133,94.1274185180664,94.4515609741211,94.5415725708008,94.3878173828125,94.6125793457031,94.7149429321289,95.1367111206055,95.3528671264648,95.4848327636719,95.6769104003906,95.8285980224609,95.9781036376953,96.1263198852539,NA
Europe & Central Asia (IDA & IBRD countries),TEC,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.5932464599609,95.1882705688477,95.3648223876953,95.4102096557617,95.5293731689453,95.6126403808594,95.687629699707,95.8666000366211,95.903190612793,96.0141220092773,96.1240615844727,96.2331008911133,96.3443374633789,96.5065002441406,96.6085510253906,96.9009170532227,96.9610595703125,97.0662307739258,97.1375503540039,97.2159576416016,97.2803421020508,97.4335632324219,97.6178512573242,97.5854415893555,97.6692733764648,97.6783676147461,98.1577911376953,98.4280471801758,98.6479873657227,98.7637405395508,98.8072204589844,98.8376007080078,98.8642425537109,98.9690475463867,98.9483489990234,98.9805068969727,99.0131530761719,99.0442810058594,NA
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.1776008605957,NA,NA,NA,NA,NA,56.888370513916,NA,NA,57.0933799743652,NA,60.4099388122559,NA,NA,NA,63.7456207275391,NA,NA,NA,66.5370788574219,NA,NA
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.9817581176758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6465377807617,NA,NA,NA,NA,93.5064697265625,NA,NA,NA,NA,96.430908203125,NA,NA,93.7020721435547,NA,92.8683090209961,NA,NA,93.7677612304688,NA,NA,NA
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6940231323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.45068359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.8000030517578,NA,NA,NA,NA,NA,NA,NA
Turkmenistan,TKM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7783203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.6999969482422,NA,NA,NA,NA,NA,NA,NA
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.0884323120117,78.0902862548828,78.4397583007813,78.8477630615234,79.286979675293,79.6842880249023,80.0560302734375,80.4416732788086,80.8178787231445,81.2190475463867,81.5968322753906,81.9622192382813,82.3221130371094,82.6096267700195,83.1091537475586,83.5610504150391,83.9123229980469,84.5015487670898,85.1487121582031,85.8096694946289,86.398307800293,87.0262222290039,87.3694000244141,87.6715698242188,88.1713409423828,88.4810028076172,88.7361373901367,88.8376312255859,88.9533386230469,89.7469787597656,89.7291793823242,90.2246704101563,90.2404022216797,90.8343276977539,91.0823974609375,91.4784927368164,91.458251953125,92.0675735473633,92.2974395751953,92.3465728759766,92.8014221191406,92.9957962036133,93.4726409912109,93.5907821655273,93.7561264038086,94.1944885253906,94.3563079833984,NA
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5999984741211,NA,NA,NA,NA,NA,50.5999984741211,NA,NA,58.3089790344238,NA,NA,NA,NA,NA,NA,NA,68.0668334960938,NA,NA,NA
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7246208190918,39.209300994873,39.699348449707,40.1945495605469,40.7299194335938,41.2562103271484,41.8640098571777,42.5685386657715,43.2956581115723,44.1085090637207,44.8950805664063,45.65869140625,46.4394493103027,47.4609909057617,48.532039642334,49.7137718200684,50.5515213012695,51.6817512512207,52.7436981201172,55.3927383422852,56.7122802734375,57.7886390686035,58.7117385864258,59.729549407959,61.358570098877,62.7690315246582,63.7319793701172,64.9118804931641,66.0141677856445,67.0573806762695,68.2152481079102,68.5126419067383,72.2011489868164,73.1086807250977,72.5073013305664,72.4950332641602,72.9098587036133,73.5113983154297,73.234977722168,74.0603637695313,74.2920532226563,77.3173522949219,76.9356689453125,78.603759765625,76.4035415649414,77.6045684814453,78.8319778442383,75.7225799560547,76.0999069213867,76.4765930175781,NA
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.5924606323242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.9053726196289,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.0184631347656,NA,NA,NA,NA,99.3855285644531,NA,NA,NA,NA,NA,NA,99.4143676757813,NA,NA,NA
